1.png,321.29848524923426,5980.932992694878,3163.056093457981,2.0567965377091375,0.022177858116196443,-0.041954666210149046,  0.0418879,  0.0418879,  0.859311, 1.1,  1.1,  0,  1024, 1024,
2.png,250.89314974262845,5983.571802283924,3164.4516454162294,2.053923452496374,-0.059285486486176125,0.11246972856635977,  0.0418879,  0.0418879,  0.859311, 1.1,  1.1,  0,  1024, 1024,
